
8,89660.0,285,21.2376971244812,1096942.0,889660.0,
8,91502.0,286,22.677737951278687,1093872.0,891502.0,
8,99572.0,316,25.530516147613525,1099256.0,899572.0,
8,91590.0,293,22.294008016586304,1101386.0,891590.0,
8,86426.0,283,22.36463713645935,994334.0,886426.0,
8,89070.0,292,26.590417861938477,993890.0,889070.0,
8,87270.0,288,28.507324934005737,1103942.0,887270.0,
8,87294.0,283,30.052515745162964,991846.0,887294.0,
8,92560.0,291,27.632400274276733,1102728.0,892560.0,
8,84612.0,274,29.011842012405396,1102384.0,884612.0,
8.0,89955.6,289.1,25.59,1068058.0,889955.6,991846.0,884612.0,0.0,4222.97,
