
9,163506.0,516,25.4393789768219,1173962.0,1063506.0,
9,162720.0,521,27.723822116851807,1181664.0,1062720.0,
9,182208.0,558,29.477752208709717,1188262.0,1082208.0,
9,168522.0,535,29.907235860824585,1177372.0,1068522.0,
9,179168.0,548,31.222692728042603,1290128.0,1079168.0,
9,168478.0,525,29.872007131576538,1183156.0,1068478.0,
9,164062.0,528,30.16683006286621,1182426.0,1064062.0,
9,160254.0,512,29.2621591091156,1180994.0,1060254.0,
9,161976.0,521,33.54274296760559,1181632.0,1061976.0,
9,168724.0,536,27.576816082000732,1291762.0,1068724.0,
9.0,167961.8,530.0,29.42,1203135.8,1067961.8,1173962.0,1060254.0,0.0,7359.6,
